epoch;acc;loss;val_acc;val_loss
63;1.0;0.0012693181700888089;0.7312000009417534;1.4610930801928044
64;1.0;0.0012338343634473857;0.7305000022053718;1.4633706834912301
65;1.0;0.0011992299433040898;0.7308000019192695;1.4693131701648234
66;1.0;0.0011652210282773012;0.7311000010371208;1.472101996243
67;1.0;0.001133710714711924;0.7307000023126602;1.4763406702876092
68;1.0;0.0011048935863072983;0.73030000269413;1.479424409866333
69;1.0;0.0010754103162980756;0.7305000013113022;1.4812554386258125
70;1.0;0.0010489863278053235;0.7304000031948089;1.4861166846752167
71;1.0;0.0010235005469075985;0.7305000025033951;1.4886724731326104
72;1.0;0.0009988034453999716;0.731200001835823;1.4922087568044662
73;1.0;0.0009752460297750076;0.7311000016331672;1.4946353542804718
74;1.0;0.0009519813863880699;0.7301000028848648;1.497544322013855
75;1.0;0.0009302954738086555;0.7301000016927719;1.500256766974926
76;1.0;0.0009102350659668445;0.730800002515316;1.504611588716507
77;1.0;0.0008896656777142198;0.7312000027298927;1.5067631366848946
78;1.0;0.0008711199336539721;0.7313000005483627;1.5090243566036223
79;1.0;0.0008528088879029383;0.7308000010251999;1.5116069650650024
80;1.0;0.0008347468209831277;0.731200003027916;1.5140050569176673
81;1.0;0.0008183852455840679;0.730800002515316;1.5164659854769706
82;1.0;0.0008016874058375833;0.730400002002716;1.5188495054841042
83;1.0;0.0007860397695185384;0.7303000018000603;1.521528851389885
84;1.0;0.0007710081557161175;0.7315000027418137;1.5240999323129654
85;1.0;0.0007561746031933581;0.7313000026345253;1.526291772723198
86;1.0;0.0007422413055974175;0.7317000022530555;1.5288371860980987
87;1.0;0.0007288810009049484;0.7313000017404556;1.5311355671286584
88;1.0;0.0007154590100617497;0.7306000018119811;1.5333382603526116
89;1.0;0.0007027343682784703;0.7304000017046929;1.5367253211140632
90;1.0;0.0006905790187374805;0.7309000009298324;1.5386997509002684
91;1.0;0.0006785439771556412;0.7316000014543533;1.5401869434118272
92;1.0;0.0006674884687527082;0.7306000021100044;1.5416074341535568
93;1.0;0.0006559218766051345;0.7306000012159347;1.5434419253468514
94;1.0;0.0006449012651501107;0.730600001513958;1.546621550321579
95;1.0;0.0006345522730407538;0.7312000015377998;1.5486345407366753
96;1.0;0.0006244043069091276;0.7307000014185906;1.5506041225790979
97;1.0;0.0006146458930743392;0.7307000014185906;1.552452304959297
98;1.0;0.0006047460844638408;0.730700000822544;1.5547643828392028
99;1.0;0.0005959693873955985;0.7308000022172928;1.5555988404154777
